PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Robert Kelley,WAS,RB,26,2,0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,
J.D. McKissic,SEA,WR,25,5,0,0.0,0.0,0.0,0.6,1.6,2.67,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.16,
Jeremy McNichols,IND,RB,23,1,0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,
Mark Sanchez,WAS,QB,32,2,1,69.0,0.0,1.5,0.5,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,
Robert Turbin,IND,RB,29,2,0,0.0,0.0,0.0,2.0,5.0,2.5,0.0,1.0,0.5,1.5,0.0,0.5,0.0,0.15,
A.J. McCarron,OAK,QB,28,2,0,4.0,0.0,0.0,1.5,-1.0,-0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,
De'Angelo Henderson,NYJ,RB,26,3,0,0.0,0.0,0.0,0.67,6.33,9.5,0.0,0.0,0.0,0.0,0.0,0.33,0.0,-0.03,
Chad Kelly,DEN,QB,24,1,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Brandon Weeden,HOU,QB,35,1,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Brian Hoyer,NWE,QB,33,5,0,1.4,0.0,0.0,2.2,-1.6,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Jacoby Brissett,IND,QB,26,4,0,0.5,0.0,0.0,1.75,-1.75,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,
JJ Jones,2TM,WR,26,4,0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.25,0.0,-0.17,
Rod Streater,CLE,WR,30,3,0,0.0,0.0,0.0,0.33,-3.67,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,
Geno Smith,LAC,QB,28,5,0,1.6,0.0,0.0,1.6,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.3,
Kaelin Clay,NYG,,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,
Riley McCarron,NWE,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,
Jojo Natson,LAR,,24,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.08,0.0,-0.15,
Kyle Lauletta,NYG,QB,23,2,0,0.0,0.0,0.5,0.5,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,
Saeed Blacknall,OAK,,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Daniel Brown,CHI,,26,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Deante Burton,2TM,,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lavon Coleman,GNB,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Stacy Coley,2TM,,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
Pharoh Cooper,2TM,,23,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,
Jerome Cunningham,DET,,27,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
Darrell Daniels,2TM,,24,11,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.18,0.0,0.0,0.0,0.0,0.0,,
Geremy Davis,LAC,,26,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07,0.0,0.0,0.0,0.0,0.0,,
Trevor Davis,GNB,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dalyn Dawkins,TEN,,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthew Dayes,SFO,,24,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Garrett Dickerson,NYG,,23,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Steven Dunbar,SFO,,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Malachi Dupre,ARI,,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Edmunds,PIT,,24,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alex Ellis,KAN,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Donnie Ernsberger,TAM,,22,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Isaiah Ford,MIA,,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Daurice Fountain,IND,,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mose Frazier,CAR,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rico Gafford,OAK,,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Janarion Grant,BAL,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Garrett Griffin,NOR,,24,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Clark Harris,CIN,,34,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Temarrick Hemingway,DEN,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Quadree Henderson,NYG,,22,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Hunter Henry,LAC,,24,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Gabe Holmes,ARI,,27,8,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Johnny Holton,OAK,,28,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Buddy Howell,HOU,,22,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Godwin Igwebuike,2TM,,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Taiwan Jones,BUF,,30,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
Ben Koyack,JAX,,25,7,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chris Lacy,DET,,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Lance Lenoir,DAL,,23,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tony Lippett,NYG,,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Sean Mannion,LAR,QB,26,3,0,7.67,0.0,0.0,2.33,-3.0,-1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Bradley Marquez,DET,,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Freddie Martino,TAM,,27,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,
Max McCaffrey,SFO,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tanner McEvoy,MIA,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jaydon Mickens,JAX,,24,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Steven Mitchell,HOU,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dare Ogunbowale,TAM,,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Senorise Perry,MIA,,27,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Thomas Rawls,CIN,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Keenan Reynolds,SEA,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Patrick Ricard,BAL,,24,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cooper Rush,DAL,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alonzo Russell,NYG,,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mason Schreck,CIN,,25,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Boston Scott,PHI,,23,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Da'Mari Scott,BUF,,23,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cam Sims,WAS,,22,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthew Slater,NWE,,33,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Shane Smith,NYG,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nate Solder,NYG,,30,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brandon Tate,NOR,,31,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mike Thomas,LAR,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Clive Walford,NYJ,,27,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mike Wallace,PHI,,32,2,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,
Markus Wheaton,PHI,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cole Wick,SFO,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,
Deon Yelder,KAN,,23,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
