PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Tylan Wallace,BAL,WR,22,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.35,0.12,1.35,0.0,0.0,0.0,0.25,
Derek Watt,PIT,RB,29,17,4,0.0,0.0,0.0,0.06,0.06,1.0,0.0,0.18,0.18,0.88,0.0,0.0,0.0,0.27,
Mitchell Wilcox,CIN,TE,25,15,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.2,1.07,0.0,0.0,0.0,0.31,
Cam Akers,LAR,RB,22,1,0,0.0,0.0,0.0,5.0,3.0,0.6,0.0,3.0,3.0,10.0,0.0,0.0,0.0,4.3,
Tarik Black,NYJ,WR,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,
David Blough,DET,QB,26,1,0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,
Miles Boykin,BAL,WR,25,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.13,0.75,0.0,0.0,0.0,0.2,
Gary Brightwell,NYG,RB,22,13,0,0.0,0.0,0.0,0.08,0.31,4.0,0.0,0.08,0.08,0.46,0.0,0.0,0.0,0.15,
Derek Carrier,LVR,TE,31,5,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.4,2.6,0.0,0.0,0.0,0.66,
Keke Coutee,IND,WR,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,2.5,0.0,0.0,0.0,0.75,
Damarea Crockett,DEN,RB,24,12,0,0.0,0.0,0.0,0.25,0.58,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,
Frank Darby,ATL,WR,24,10,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.1,1.4,0.0,0.0,0.0,0.24,
Sam Ehlinger,IND,QB,23,3,0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,
Ryan Fitzpatrick,WAS,QB,39,1,1,13.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,
Jake Funk,LAR,RB,23,10,0,0.0,0.0,0.0,0.2,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,
Marvin Hall,ATL,WR,28,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,5.0,0.0,0.0,0.0,1.0,
Demetrius Harris,ARI,TE,30,14,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.43,0.21,0.71,0.0,0.0,0.0,0.29,
Brycen Hopkins,LAR,TE,24,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,1.8,0.0,0.0,0.0,0.38,
Buddy Howell,LAR,RB,25,10,0,0.0,0.0,0.0,0.5,1.1,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,
Andy Isabella,ARI,WR,25,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.13,1.63,0.0,0.0,0.0,0.29,
John Kelly,CLE,RB,25,4,0,0.0,0.0,0.0,0.5,3.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,
Tommylee Lewis,MIA,WR,29,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.5,3.5,0.0,0.0,0.0,0.85,
Hunter Long,MIA,TE,23,7,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.43,0.14,1.14,0.0,0.0,0.0,0.26,
Anthony McFarland Jr.,PIT,RB,22,2,0,0.0,0.0,0.0,1.5,1.5,1.0,0.0,0.5,0.5,5.5,0.0,0.0,0.0,1.2,
Kirk Merritt,MIA,WR,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,0.5,6.5,0.0,0.0,0.0,1.15,
Jaydon Mickens,2TM,WR,27,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.18,0.91,0.0,0.0,0.0,0.27,
Stanley Morgan Jr.,CIN,WR,25,17,1,0.0,0.0,0.0,0.06,0.18,3.0,0.0,0.24,0.12,0.65,0.0,0.0,0.0,0.2,
Johnny Mundt,LAR,TE,27,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.17,1.5,0.0,0.0,0.0,0.32,
Ryan Nall,CHI,RB,26,9,0,0.0,0.0,0.0,0.11,0.44,4.0,0.0,0.11,0.11,0.44,0.0,0.0,0.0,0.2,
Jacques Patrick,SFO,RB,24,2,0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,
Kevin Rader,PIT,TE,26,6,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.33,1.33,0.0,0.0,0.0,0.47,
Richard Rodgers,PHI,TE,29,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.67,3.67,0.0,0.0,0.0,1.03,
Mekhi Sargent,3TM,RB,24,7,0,0.0,0.0,0.0,0.71,1.57,2.2,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.16,
C.J. Saunders,CAR,WR,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.5,0.0,0.0,0.0,1.55,
Luke Stocker,MIN,TE,33,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.17,0.17,1.0,0.0,0.0,0.0,0.27,
Eric Tomlinson,BAL,TE,29,17,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.06,0.41,0.0,0.0,0.0,0.1,
Tyrell Williams,DET,WR,29,1,1,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,14.0,0.0,0.0,0.0,3.4,
Easop Winston,NOR,WR,25,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.33,1.67,0.0,0.0,0.0,0.5,
Ethan Wolf,NOR,TE,26,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,4.0,0.0,0.0,0.0,1.4,
Josh Adams,NYJ,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Rodney Adams,CHI,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
Geronimo Allison,DET,,27,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.0,0.0,0.0,0.0,0.0,,
Devin Asiasi,NWE,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Marcell Ateman,LVR,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tutu Atwell,LAR,,22,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Alex Bachman,NYG,WR,25,3,0,0.0,0.0,0.0,0.33,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Jake Bargas,MIN,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kenjon Barner,TAM,RB,32,3,0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Andrew Beck,DEN,,25,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick Bellore,SEA,RB,32,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.06,0.06,0.24,0.0,0.0,0.0,0.08,
Kurt Benkert,GNB,QB,26,1,0,0.0,0.0,0.0,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Rashod Berry,DET,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nick Boyle,BAL,TE,28,5,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.24,
Darius Bradwell,LAC,,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
John Brown,3TM,,31,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.0,0.0,0.0,0.0,0.0,,
Deante Burton,DAL,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Lawrence Cager,CLE,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Dan Chisena,MIN,,24,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyrie Cleveland,DEN,,24,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,
Matt Cole,CAR,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nathan Cottrell,JAX,RB,25,4,0,0.0,0.0,0.0,0.25,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,
Isaiah Coulter,CHI,,23,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
River Cracraft,SFO,,27,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Chase Daniel,LAC,QB,35,1,0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,
Darrell Daniels,ARI,TE,27,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.07,0.0,0.0,0.0,0.0,0.07,
Connor Davis,CLE,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brandon Dillon,MIN,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jeff Driskel,HOU,,28,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Trey Edmunds,PIT,,27,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ben Ellefson,MIN,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,,
Simi Fehoko,DAL,,24,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Maurice Ffrench,LAC,WR,23,3,0,0.0,0.0,0.0,0.33,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,
Daurice Fountain,KAN,,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Travis Fulgham,DEN,,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Antonio Gandy-Golden,WAS,,23,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Cullen Gillaspia,NYG,,26,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Justin Hardee,NYJ,,27,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Clark Harris,CIN,,37,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
De'Michael Harris,IND,,23,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jacob Harris,LAR,,24,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Daniel Helm,LVR,TE,26,9,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.22,0.11,-0.11,0.0,0.0,0.0,0.1,
Temarrick Hemingway,WAS,,28,2,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
John Hightower,PHI,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Brian Hill,SFO,,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kevin Hogan,TEN,,29,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
J.P. Holtz,CHI,,28,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tanner Hudson,SFO,,27,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ryan Izzo,TEN,,26,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kerryon Johnson,SFO,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
KeeSean Johnson,PHI,,25,0,0,,,,,,,,,,,,,0.0,,
Taiwan Jones,BUF,,33,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matt LaCosse,NWE,,29,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Tyler Mabry,SEA,,25,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan Matthews,SFO,,29,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Nate McCrary,BAL,RB,22,1,0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,
Codey McElroy,TAM,,29,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
Kellen Mond,MIN,QB,22,1,0,5.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
David Moore,2TM,,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.0,0.0,0.0,0.0,0.0,,
Jojo Natson,CLE,,27,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthew Orzech,LAR,,26,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Devine Ozigbo,2TM,RB,25,3,0,0.0,0.0,0.0,0.33,-1.0,-3.0,0.0,0.33,0.33,2.33,0.0,0.0,0.0,0.47,
Nathan Peterman,LVR,QB,27,1,0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,
Artavis Pierce,CHI,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Giovanni Ricci,CAR,,25,16,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.13,0.0,0.0,0.0,0.0,0.0,,
Brett Rypien,DEN,QB,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan Scarlett,MIA,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Mason Schreck,CIN,,28,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Steven Sims,PIT,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Matthew Slater,NWE,,36,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Devin Smith,JAX,,29,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,
Vyncint Smith,NYJ,,25,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,
Nate Solder,NYG,,33,16,16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Stephen Sullivan,CAR,,25,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,
Tyrone Swoopes,WAS,,27,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Colin Thompson,CAR,,28,11,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.09,0.0,0.0,0.0,0.0,0.0,,
Cody Thompson,SEA,,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Noah Togiai,PHI,,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Ross Travis,2TM,,28,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan Veasy,HOU,,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Kahale Warring,2TM,,24,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Justin Watson,TAM,,25,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Davis Webb,BUF,QB,26,1,0,0.0,0.0,0.0,2.0,-3.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,
Nsimba Webster,CHI,,25,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
David Wells,ARI,,26,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Jordan Wilkins,2TM,,27,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
Deon Yelder,TAM,TE,26,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,
Khari Blasingame,TEN,RB,25,11,3,0.0,0.0,0.0,0.27,0.55,2.0,0.0,0.18,0.18,0.36,0.0,0.09,0.0,0.09,
Jacob Eason,IND,QB,24,1,0,25.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Feleipe Franks,ATL,QB,24,9,0,0.0,0.0,0.11,0.33,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,
Racey McMath,TEN,WR,22,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.22,0.89,0.0,0.11,0.0,0.09,
Malik Taylor,GNB,WR,26,10,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.2,1.4,0.0,0.1,0.0,0.14,
Logan Woodside,TEN,QB,26,5,0,0.0,0.0,0.0,1.2,-1.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,
Travis Benjamin,SFO,,32,10,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.1,0.0,-0.2,
Trenton Cannon,2TM,RB,27,12,0,0.0,0.0,0.0,0.25,0.33,1.33,0.0,0.0,0.0,0.0,0.0,0.08,0.0,-0.13,
John Wolford,LAR,QB,26,3,0,1.67,0.0,0.33,0.67,-0.33,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63,
Josh Rosen,ATL,QB,24,4,0,4.75,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,
Diontae Spencer,DEN,WR,29,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.07,-0.2,0.0,0.13,0.0,-0.22,
