PLAYER NAME,TEAM,POS,Age,G,GS,PassYds,PassTD,Int,RushAtt,RushYds,Y/A,RushTD,Tgt,Rec,RecYds,RecTD,FL,TD,PPR,VBD
Brandon Bolden,LVR,RB,32,16,0,0.0,0.0,0.0,1.06,4.13,3.88,0.0,0.56,0.56,3.56,0.06,0.0,0.06,1.71,
Malcolm Brown,LAR,RB,29,11,0,0.0,0.0,0.0,1.64,7.36,4.5,0.09,0.55,0.45,3.36,0.0,0.0,0.09,2.07,
Lawrence Cager,2TM,TE,25,7,4,0.0,0.0,0.0,0.0,0.0,,0.0,2.71,1.86,16.9,0.14,0.0,0.14,4.4,
N'Keal Harry,CHI,WR,25,7,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.29,1.0,16.6,0.14,0.0,0.14,3.51,
Sam Howell,WAS,QB,22,1,1,169.0,1.0,1.0,5.0,35.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.3,
Brett Rypien,DEN,QB,26,4,2,120.8,0.5,1.0,1.5,1.75,1.17,0.0,0.0,0.0,0.0,0.0,0.25,0.0,4.5,
John Bates,WAS,TE,25,16,7,0.0,0.0,0.0,0.0,0.0,,0.0,1.38,0.88,6.75,0.06,0.0,0.06,1.93,
Cameron Brate,TAM,TE,31,11,1,0.0,0.0,0.0,0.0,0.0,,0.0,3.45,1.82,15.8,0.0,0.0,0.0,3.4,
Corey Clement,ARI,RB,28,9,1,0.0,0.0,0.0,1.67,6.11,3.67,0.11,0.78,0.56,6.0,0.0,0.0,0.11,2.43,
Ross Dwelley,SFO,TE,27,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.42,0.25,8.75,0.08,0.0,0.08,1.63,
James Mitchell,DET,TE,23,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.79,0.79,8.07,0.07,0.0,0.07,2.02,
Steven Sims,PIT,WR,25,12,2,0.0,0.0,0.0,1.08,5.83,5.38,0.0,1.92,1.17,8.67,0.0,0.0,0.0,2.62,
Benny Snell Jr.,PIT,RB,24,17,0,0.0,0.0,0.0,1.18,5.29,4.5,0.06,0.12,0.12,1.0,0.0,0.0,0.06,1.1,
Skylar Thompson,MIA,QB,25,7,2,76.3,0.14,0.43,2.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.29,0.0,2.5,
Darrel Williams,ARI,RB,27,6,0,0.0,0.0,0.0,3.5,17.0,4.86,0.17,1.33,0.67,1.5,0.0,0.0,0.17,3.52,
Kyle Allen,HOU,QB,26,2,2,208.0,1.0,2.0,3.0,6.5,2.17,0.0,0.0,0.0,0.0,0.0,0.5,0.0,7.95,
Jeff Driskel,HOU,TE,29,7,2,15.4,0.14,0.0,2.86,10.7,3.75,0.0,0.14,0.14,0.57,0.0,0.0,0.0,2.46,
Sony Michel,LAC,RB,27,10,0,0.0,0.0,0.0,3.6,10.6,2.94,0.0,1.3,0.9,5.3,0.0,0.0,0.0,2.49,
Albert Okwuegbunam,DEN,TE,24,8,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.25,1.25,11.9,0.13,0.0,0.13,3.19,
Hassan Haskins,TEN,RB,23,15,1,0.0,0.0,0.0,1.67,6.2,3.72,0.0,0.8,0.73,3.8,0.0,0.0,0.0,1.73,
DeSean Jackson,BAL,WR,36,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.43,1.29,21.9,0.0,0.0,0.0,3.47,
Ronald Jones II,KAN,RB,25,6,0,0.0,0.0,0.0,2.83,11.7,4.12,0.17,0.17,0.17,3.67,0.0,0.0,0.17,2.7,
Bryce Perkins,LAR,QB,26,5,1,32.2,0.2,0.4,3.8,18.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,
Anthony Schwartz,CLE,WR,22,11,1,0.0,0.0,0.0,0.36,5.18,14.25,0.09,0.91,0.36,4.64,0.0,0.09,0.09,1.71,
Derek Watt,PIT,RB,30,17,3,0.0,0.0,0.0,0.53,1.24,2.33,0.06,0.29,0.29,0.65,0.06,0.0,0.12,1.19,
John Wolford,LAR,QB,27,3,3,130.0,0.33,1.0,2.67,10.7,4.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,4.93,
Dan Arnold,JAX,TE,27,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.76,0.53,7.94,0.0,0.0,0.0,1.32,
Kenny Golladay,NYG,WR,29,12,4,0.0,0.0,0.0,0.0,0.0,,0.0,1.42,0.5,6.75,0.08,0.0,0.08,1.68,
Zander Horvath,LAC,RB,24,15,2,0.0,0.0,0.0,0.27,0.53,2.0,0.0,0.53,0.33,0.53,0.13,0.0,0.13,1.24,
Keaontay Ingram,ARI,RB,23,12,0,0.0,0.0,0.0,2.25,5.0,2.22,0.08,0.42,0.33,1.75,0.0,0.0,0.08,1.51,
Tom Kennedy,DET,WR,26,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.14,1.14,20.1,0.0,0.0,0.0,3.16,
Ko Kieft,TAM,TE,24,17,12,0.0,0.0,0.0,0.0,0.0,,0.0,0.59,0.41,4.71,0.06,0.0,0.06,1.24,
Breshad Perriman,TAM,WR,29,11,3,0.0,0.0,0.0,0.18,-0.64,-3.5,0.0,1.73,0.82,10.0,0.09,0.09,0.09,2.12,
Samori Toure,GNB,WR,24,11,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.91,0.45,7.45,0.09,0.0,0.09,1.75,
Jameson Williams,DET,WR,21,6,0,0.0,0.0,0.0,0.17,6.67,40.0,0.0,1.5,0.17,6.83,0.17,0.0,0.17,2.52,
Cedrick Wilson Jr.,MIA,WR,27,15,0,0.0,0.0,0.0,0.07,0.53,8.0,0.0,1.2,0.8,9.07,0.0,0.0,0.0,1.76,
Salvon Ahmed,MIA,RB,24,12,0,0.0,0.0,0.0,1.0,5.33,5.33,0.08,0.08,0.08,0.67,0.0,0.0,0.08,1.18,
Royce Freeman,HOU,RB,26,4,1,0.0,0.0,0.0,10.3,29.3,2.85,0.0,2.0,1.5,8.25,0.0,0.25,0.0,4.75,
Zach Gentry,PIT,TE,26,17,13,0.0,0.0,0.0,0.0,0.0,,0.0,1.35,1.12,7.76,0.0,0.0,0.0,1.89,
Reggie Gilliam,BUF,RB,25,15,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.53,4.6,0.07,0.0,0.07,1.39,
Tanner Hudson,NYG,TE,28,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.36,0.91,12.0,0.0,0.0,0.0,2.11,
Brevin Jordan,HOU,TE,22,11,3,0.0,0.0,0.0,0.0,0.0,,0.0,2.55,1.27,11.6,0.0,0.0,0.0,2.44,
Chris Myarick,NYG,TE,27,16,8,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.44,4.06,0.06,0.0,0.06,1.22,
Jeff Smith,NYJ,WR,25,11,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.73,12.2,0.0,0.0,0.0,1.95,
Pharaoh Brown,2TM,TE,28,16,8,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,0.75,7.31,0.0,0.0,0.0,1.48,
T.Y. Hilton,DAL,WR,33,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.33,2.33,40.3,0.0,0.0,0.0,6.37,
Trey Lance,SFO,QB,22,2,2,97.0,0.0,0.5,8.0,33.5,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,
Jordan Love,GNB,QB,24,4,0,48.8,0.25,0.0,0.25,-0.25,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,
Quintin Morris,BUF,TE,23,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.79,0.57,6.0,0.07,0.07,0.07,1.46,
Nick Mullens,MIN,QB,27,4,0,56.0,0.25,0.25,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,
Jack Stoll,PHI,TE,24,17,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.82,0.65,7.24,0.0,0.0,0.0,1.37,
Geoff Swaim,TEN,TE,29,17,13,0.0,0.0,0.0,0.0,0.0,,0.0,0.94,0.71,3.41,0.06,0.0,0.06,1.4,
Jalen Virgil,DEN,WR,24,9,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.22,8.33,0.11,0.11,0.11,1.5,
Josiah Deguara,GNB,TE,25,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.88,0.76,6.71,0.0,0.0,0.0,1.44,
Kevin Harris,NWE,RB,22,5,1,0.0,0.0,0.0,3.6,10.4,2.89,0.2,0.0,0.0,0.0,0.0,0.0,0.2,2.24,
Brycen Hopkins,LAR,TE,25,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.79,0.5,7.79,0.0,0.0,0.0,1.28,
David Sills,NYG,WR,26,9,5,0.0,0.0,0.0,0.0,0.0,,0.0,1.89,1.22,11.8,0.0,0.0,0.0,2.4,
Tyrod Taylor,NYG,QB,33,3,0,19.3,0.33,0.33,1.67,23.3,14.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,3.77,
John Brown,BUF,WR,32,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.33,14.0,0.33,0.0,0.33,3.73,
Snoop Conner,JAX,RB,22,8,0,0.0,0.0,0.0,1.5,5.25,3.5,0.13,0.0,0.0,0.0,0.0,0.0,0.13,1.27,
Tyrion Davis-Price,SFO,RB,22,6,0,0.0,0.0,0.0,5.67,16.5,2.91,0.0,0.33,0.0,0.0,0.0,0.0,0.0,1.65,
Chris Evans,CIN,RB,25,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.25,3.17,0.08,0.0,0.08,1.07,
Darrynton Evans,CHI,RB,24,6,0,0.0,0.0,0.0,2.33,10.7,4.57,0.0,0.17,0.17,5.5,0.0,0.0,0.0,1.78,
Anthony Firkser,ATL,TE,27,11,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.18,0.82,9.09,0.0,0.0,0.0,1.73,
Marcus Johnson,NYG,WR,28,14,7,0.0,0.0,0.0,0.0,0.0,,0.0,1.57,0.64,7.07,0.0,0.0,0.0,1.35,
Dax Milne,WAS,WR,23,15,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.47,0.4,2.47,0.07,0.0,0.07,1.05,
Kene Nwangwu,MIN,RB,24,17,0,0.0,0.0,0.0,0.53,0.82,1.56,0.0,0.12,0.12,1.24,0.0,0.0,0.06,0.68,
Giovanni Ricci,CAR,RB,26,15,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.53,6.67,0.0,0.0,0.0,1.2,
Trevor Siemian,CHI,QB,31,2,1,92.0,0.5,0.5,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,
Michael Bandy,LAC,WR,25,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,2.1,1.0,8.9,0.0,0.0,0.0,1.89,
Parker Hesse,ATL,TE,27,17,7,0.0,0.0,0.0,0.0,0.0,,0.0,0.65,0.53,5.24,0.0,0.0,0.0,1.05,
Phillip Lindsay,IND,RB,28,3,0,0.0,0.0,0.0,5.0,16.3,3.27,0.0,2.67,2.0,6.33,0.0,0.0,0.0,4.93,
Trace McSorley,ARI,QB,27,6,1,68.7,0.0,0.83,2.5,10.2,4.07,0.0,0.0,0.0,0.0,0.0,0.33,0.0,1.43,
Patrick Ricard,BAL,RB,28,17,16,0.0,0.0,0.0,0.41,0.94,2.29,0.0,0.76,0.65,4.35,0.0,0.0,0.0,1.18,
Armani Rogers,WAS,TE,25,11,3,0.0,0.0,0.0,0.18,2.36,13.0,0.0,0.55,0.45,5.82,0.0,0.0,0.0,1.27,
Kyle Rudolph,TAM,TE,33,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.33,3.11,0.11,0.0,0.11,1.31,
Cam Sims,WAS,WR,26,17,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.06,0.47,5.24,0.0,0.0,0.0,0.99,
Chris Streveler,NYJ,QB,27,2,1,45.0,0.0,0.0,4.5,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,
Jordan Wilkins,IND,RB,28,4,0,0.0,0.0,0.0,3.25,14.5,4.46,0.0,2.0,1.5,7.25,0.0,0.0,0.0,3.67,
Tyler Badie,DEN,RB,22,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,1.0,9.4,
Blake Bell,KAN,TE,31,3,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.67,6.67,0.33,0.0,0.33,3.33,
Grant Calcaterra,PHI,TE,24,15,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,0.33,5.4,0.0,0.0,0.0,0.87,
Chase Daniel,LAC,QB,36,4,0,13.0,0.25,0.0,0.25,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,
Brandon Johnson,DEN,WR,24,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.86,6.0,0.14,0.14,0.14,2.03,
Jaret Patterson,WAS,RB,23,3,0,0.0,0.0,0.0,5.67,26.0,4.59,0.0,0.33,0.0,0.0,0.0,0.0,0.0,2.6,
Nathan Peterman,CHI,QB,28,3,1,46.3,0.33,0.33,0.67,2.33,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,
Andrew Beck,DEN,TE,26,13,4,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.85,0.38,5.31,0.0,0.0,0.0,0.92,
D'Wayne Eskridge,SEA,WR,25,10,0,0.0,0.0,0.0,0.2,1.0,5.0,0.0,1.3,0.7,5.8,0.0,0.0,0.0,1.38,
Tyler Mabry,SEA,TE,26,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,3.5,0.5,0.0,0.5,3.85,
Tre' McKitty,LAC,TE,23,17,8,0.0,0.0,0.0,0.0,0.0,,0.0,1.06,0.59,4.24,0.0,0.0,0.0,1.01,
Ty Montgomery,NWE,WR,29,1,0,0.0,0.0,0.0,2.0,-2.0,-1.0,0.0,4.0,3.0,15.0,1.0,0.0,1.0,10.3,
Gunner Olszewski,PIT,WR,26,16,2,0.0,0.0,0.0,0.5,2.44,4.88,0.0,0.44,0.31,3.31,0.0,0.06,0.0,0.76,
Freddie Swain,2TM,WR,24,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.5,1.0,18.5,0.0,0.0,0.0,2.85,
Ke'Shawn Vaughn,TAM,RB,25,15,0,0.0,0.0,0.0,1.13,3.53,3.12,0.0,0.27,0.2,1.27,0.0,0.0,0.0,0.68,
Kevin White,NOR,WR,30,7,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.29,10.6,0.0,0.0,0.0,1.34,
Zamir White,LVR,RB,23,14,0,0.0,0.0,0.0,1.21,5.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,
Anthony Brown,BAL,QB,24,2,1,151.0,0.0,1.0,1.5,-2.5,-1.67,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.8,
Jamison Crowder,BUF,WR,29,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.25,1.5,15.0,0.0,0.0,0.0,3.0,
Jalen Guyton,LAC,WR,25,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,0.67,21.3,0.0,0.0,0.0,2.8,
Tyler Kroft,SFO,TE,30,11,4,0.0,0.0,0.0,0.0,0.0,,0.0,0.45,0.36,5.18,0.0,0.0,0.0,0.88,
Jake Kumerow,BUF,WR,30,6,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.17,0.67,10.7,0.0,0.0,0.0,1.73,
Mike Strachan,IND,WR,25,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.69,0.23,4.54,0.0,0.0,0.0,0.68,
Trent Taylor,CIN,WR,28,16,1,0.0,0.0,0.0,0.25,0.94,3.75,0.0,0.63,0.38,3.88,0.0,0.06,0.0,0.73,
Deven Thompkins,TAM,WR,23,5,1,0.0,0.0,0.0,0.4,5.2,13.0,0.0,2.0,1.0,6.4,0.0,0.0,0.0,2.16,
Mike Thomas,CIN,WR,28,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.2,3.8,0.0,0.0,0.0,0.78,
Nick Vannett,2TM,TE,29,9,3,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.67,6.11,0.0,0.0,0.0,1.28,
Trayveon Williams,CIN,RB,25,8,0,0.0,0.0,0.0,0.75,3.75,5.0,0.0,0.38,0.25,3.75,0.0,0.0,0.0,1.0,
Andre Baccellia,ARI,WR,25,8,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.25,0.88,5.63,0.0,0.0,0.0,1.44,
Spencer Brown,CAR,RB,24,2,0,0.0,0.0,0.0,4.5,21.5,4.78,0.0,2.0,1.0,5.0,0.0,0.0,0.0,3.65,
Julius Chestnut,TEN,RB,22,6,0,0.0,0.0,0.0,1.5,2.0,1.33,0.0,0.5,0.5,6.83,0.0,0.0,0.0,1.38,
Chris Conley,2TM,WR,30,9,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.78,0.44,5.11,0.0,0.0,0.0,0.96,
Blaine Gabbert,TAM,QB,33,1,0,29.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,
Myles Gaskin,MIA,RB,25,4,0,0.0,0.0,0.0,2.5,6.5,2.6,0.0,1.5,1.0,7.0,0.0,0.0,0.0,2.35,
Cody Hollister,TEN,WR,29,11,3,0.0,0.0,0.0,0.0,0.0,,0.0,0.45,0.27,4.91,0.0,0.0,0.0,0.76,
David Johnson,NOR,RB,31,5,0,0.0,0.0,0.0,2.4,4.8,2.0,0.0,0.8,0.8,9.4,0.0,0.2,0.0,1.82,
Tony Jones,2TM,RB,25,6,0,0.0,0.0,0.0,1.67,4.0,2.4,0.0,1.33,0.83,5.0,0.0,0.0,0.0,1.73,
Charlie Kolar,BAL,TE,23,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,24.5,0.0,0.0,0.0,4.45,
Ronnie Rivers,LAR,RB,23,8,1,0.0,0.0,0.0,1.13,2.63,2.33,0.0,0.63,0.63,3.63,0.0,0.0,0.0,1.25,
Isaiah Spiller,LAC,RB,21,6,0,0.0,0.0,0.0,3.0,6.83,2.28,0.0,0.5,0.5,2.17,0.0,0.0,0.0,1.4,
Stephen Sullivan,CAR,TE,26,14,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.43,0.14,3.29,0.0,0.0,0.0,0.47,
Patrick Taylor,GNB,RB,24,14,0,0.0,0.0,0.0,0.71,2.21,3.1,0.0,0.07,0.07,1.21,0.0,0.0,0.0,0.41,
Dwayne Washington,NOR,RB,28,12,0,0.0,0.0,0.0,0.92,3.17,3.45,0.0,0.08,0.08,0.58,0.0,0.0,0.0,0.46,
Trevon Wesco,CHI,TE,27,14,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.29,0.14,1.86,0.0,0.0,0.0,0.47,
Cole Beasley,2TM,WR,33,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,1.75,1.5,8.75,0.0,0.0,0.0,2.38,
Kendall Blanton,LAR,TE,27,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,8.75,0.0,0.0,0.0,1.38,
Trestan Ebner,CHI,RB,23,17,0,0.0,0.0,0.0,1.41,3.18,2.25,0.0,0.47,0.12,0.47,0.0,0.06,0.0,0.36,
Luke Farrell,JAX,TE,25,17,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.24,0.24,2.35,0.0,0.0,0.0,0.47,
Chris Manhertz,JAX,TE,30,17,11,0.0,0.0,0.0,0.0,0.0,,0.0,0.47,0.35,2.47,0.0,0.0,0.0,0.6,
Anthony McFarland Jr.,PIT,RB,23,1,0,0.0,0.0,0.0,6.0,30.0,5.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,6.1,
Racey McMath,TEN,WR,23,5,0,0.0,0.0,0.0,0.2,0.8,4.0,0.0,1.6,0.4,8.0,0.0,0.0,0.0,1.28,
Kyle Philips,TEN,WR,23,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.25,2.0,19.5,0.0,0.5,0.0,2.95,
James Proche,BAL,WR,26,15,0,0.0,0.0,0.07,0.0,0.0,,0.0,1.13,0.53,4.13,0.0,0.0,0.0,0.81,
Laquon Treadwell,SEA,WR,27,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.67,1.0,7.0,0.0,0.0,0.0,1.7,
Michael Woods II,CLE,WR,22,10,0,0.0,0.0,0.0,0.1,-0.5,-5.0,0.0,1.0,0.5,4.5,0.0,0.0,0.0,0.9,
Daylen Baldwin,CLE,WR,23,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,25.0,0.0,0.0,0.0,4.5,
Giovani Bernard,TAM,RB,31,8,0,0.0,0.0,0.0,1.0,3.5,3.5,0.0,0.25,0.25,-0.13,0.0,0.0,0.0,0.59,
Tyrie Cleveland,DEN,WR,25,6,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.17,0.33,4.67,0.0,0.0,0.0,0.8,
Jaelon Darden,2TM,WR,23,14,0,0.0,0.0,0.0,0.07,0.14,2.0,0.0,0.14,0.14,1.86,0.0,0.0,0.0,0.34,
Tyler Davis,GNB,TE,25,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.41,0.24,1.53,0.0,0.0,0.0,0.39,
Ben Ellefson,MIN,TE,26,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.75,6.5,0.0,0.0,0.0,1.4,
Ryan Griffin,CHI,TE,32,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.53,0.27,1.73,0.0,0.0,0.0,0.44,
Tim Jones,JAX,WR,24,17,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.24,0.18,1.76,0.0,0.0,0.0,0.35,
Larry Rountree,LAC,RB,23,4,0,0.0,0.0,0.0,3.25,4.75,1.46,0.0,0.5,0.5,3.5,0.0,0.0,0.0,1.32,
DJ Turner,LVR,WR,25,9,0,0.0,0.0,0.0,0.44,2.89,6.5,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.29,
Tylan Wallace,BAL,WR,23,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.78,0.44,3.67,0.0,0.0,0.0,0.81,
Jonathan Ward,2TM,RB,25,8,0,0.0,0.0,0.0,0.63,3.13,5.0,0.0,0.38,0.25,0.88,0.0,0.0,0.0,0.65,
Michael Burton,KAN,RB,30,17,0,0.0,0.0,0.0,0.29,0.41,1.4,0.0,0.18,0.12,0.65,0.0,0.0,0.0,0.22,
Quintez Cephus,DET,WR,24,4,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.75,0.5,3.75,0.0,0.0,0.0,0.88,
Ty Chandler,MIN,RB,24,3,0,0.0,0.0,0.0,2.0,6.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,
Pharoh Cooper,ARI,WR,27,5,1,0.0,0.0,0.0,0.8,3.0,3.75,0.0,0.4,0.4,1.2,0.0,0.0,0.0,0.82,
Frank Darby,ATL,WR,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,3.0,0.0,0.0,0.0,0.5,
Mike Davis,BAL,RB,29,8,0,0.0,0.0,0.0,1.0,2.25,2.25,0.0,0.25,0.25,0.5,0.0,0.0,0.0,0.53,
Bryan Edwards,ATL,WR,24,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.43,2.14,0.0,0.0,0.0,0.64,
Simi Fehoko,DAL,WR,25,5,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.6,4.8,0.0,0.0,0.0,1.08,
Nick Foles,IND,QB,33,3,2,74.7,0.0,1.33,0.67,2.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,
Danny Gray,SFO,WR,23,13,0,0.0,0.0,0.0,0.08,0.69,9.0,0.0,0.54,0.08,0.77,0.0,0.0,0.0,0.22,
Troy Hairston,HOU,RB,24,16,5,0.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.31,1.19,0.0,0.0,0.0,0.43,
Penny Hart,SEA,WR,26,9,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.44,0.33,2.22,0.0,0.0,0.0,0.56,
Jesper Horsted,LVR,TE,25,15,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.2,1.27,0.0,0.0,0.0,0.33,
Dennis Houston,DAL,WR,23,2,0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,8.0,0.0,0.0,0.0,1.8,
Lil'Jordan Humphrey,NWE,WR,24,6,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.67,0.33,3.33,0.0,0.0,0.0,0.67,
Andy Isabella,2TM,WR,26,5,0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,1.0,0.4,4.2,0.0,0.0,0.0,0.84,
Cade Johnson,SEA,WR,24,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,0.67,7.0,0.0,0.0,0.0,1.37,
D'Ernest Johnson,CLE,RB,26,15,0,0.0,0.0,0.0,0.27,1.13,4.25,0.0,0.2,0.2,0.47,0.0,0.0,0.0,0.36,
Keith Kirkwood,NOR,WR,28,5,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.8,0.4,3.6,0.0,0.0,0.0,0.76,
Dezmon Patmon,IND,WR,24,1,0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,24.0,0.0,0.0,0.0,4.4,
Adam Prentice,NOR,RB,25,11,2,0.0,0.0,0.0,0.36,0.82,2.25,0.0,0.27,0.27,0.82,0.0,0.0,0.0,0.44,
Trey Sermon,PHI,RB,23,2,0,0.0,0.0,0.0,1.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,
Stone Smartt,LAC,TE,24,7,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.71,0.57,2.43,0.0,0.0,0.0,0.81,
J.J. Taylor,NWE,RB,24,1,0,0.0,0.0,0.0,10.0,9.0,0.9,0.0,1.0,1.0,8.0,0.0,0.0,0.0,2.7,
Cole Turner,WAS,TE,22,10,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.9,0.2,2.3,0.0,0.0,0.0,0.43,
Maxx Williams,ARI,TE,28,11,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.27,0.27,1.64,0.0,0.0,0.0,0.44,
Juwann Winfree,GNB,WR,26,3,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.33,0.33,5.67,0.0,0.0,0.0,0.9,
Dareke Young,SEA,WR,23,13,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.15,0.15,1.85,0.0,0.0,0.0,0.34,
Maurice Alexander,DET,WR,25,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,1.75,0.0,0.0,0.0,0.42,
Brandon Allen,CIN,QB,30,1,0,22.0,0.0,0.0,3.0,-1.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,
Stephen Anderson,ARI,TE,29,16,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.44,0.19,0.56,0.0,0.0,0.0,0.24,
Devin Asiasi,CIN,TE,25,12,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.33,0.17,0.42,0.0,0.0,0.0,0.21,
C.J. Board,TEN,WR,29,4,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.25,0.25,1.5,0.0,0.0,0.0,0.4,
Reggie Bonnafon,WAS,RB,26,1,0,0.0,0.0,0.0,3.0,8.0,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,
